Date,Time,Month,Season,Site,Native_or_chestnut,Temp,pH,SpCond_uscm,DO_percent,DO_mgl,CHL_ugl,,,,,,,,,,,,
10/9/24,18:45:00,October,Fall,7,chestnut,15.05,7.52,106.7,71.9,7.05,1.34,,,,,,,,,,,,
10/9/24,19:00:00,October,Fall,7,chestnut,14.97,7.51,106.4,71.8,7.06,1.21,,,,,,,,,,,,
10/9/24,19:15:00,October,Fall,7,chestnut,14.89,7.5,106.7,71,7,1.41,,,,,,,,,,,,
10/9/24,19:30:00,October,Fall,7,chestnut,14.85,7.49,107.1,70.1,6.91,1.47,,,,,,,,,,,,
10/9/24,19:45:00,October,Fall,7,chestnut,14.7,7.48,106.9,68.3,6.76,1.37,,,,,,,,,,,,
10/9/24,20:00:00,October,Fall,7,chestnut,14.59,7.44,106.8,64.5,6.39,2.76,,,,,,,,,,,,
10/9/24,20:15:00,October,Fall,7,chestnut,14.46,7.44,106.4,64.7,6.43,1.75,,,,,,,,,,,,
10/9/24,20:30:00,October,Fall,7,chestnut,14.34,7.41,106.2,63,6.28,1.57,,,,,,,,,,,,
10/9/24,20:45:00,October,Fall,7,chestnut,14.17,7.39,105.6,62.7,6.28,1.66,,,,,,,,,,,,
10/9/24,21:00:00,October,Fall,7,chestnut,14.14,7.37,105.5,58.2,5.83,1.61,,,,,,,,,,,,
10/9/24,21:15:00,October,Fall,7,chestnut,13.98,7.36,105,59.5,5.98,1.63,,,,,,,,,,,,
10/9/24,21:30:00,October,Fall,7,chestnut,13.88,7.35,104.7,59.4,5.98,1.34,,,,,,,,,,,,
10/9/24,21:45:00,October,Fall,7,chestnut,13.79,7.34,104.4,58.8,5.94,1.47,,,,,,,,,,,,
10/9/24,22:00:00,October,Fall,7,chestnut,13.72,7.34,104.3,57.7,5.83,1.29,,,,,,,,,,,,
10/9/24,22:15:00,October,Fall,7,chestnut,13.69,7.33,104.2,56.3,5.69,1.52,,,,,,,,,,,,
10/9/24,22:30:00,October,Fall,7,chestnut,13.62,7.32,104.1,53.2,5.39,1.22,,,,,,,,,,,,
10/9/24,22:45:00,October,Fall,7,chestnut,13.46,7.32,103.9,55.9,5.68,1.43,,,,,,,,,,,,
10/9/24,23:00:00,October,Fall,7,chestnut,13.33,7.34,103.8,57.2,5.83,1.52,,,,,,,,,,,,
10/9/24,23:15:00,October,Fall,7,chestnut,13.25,7.36,103.6,59.4,6.07,1.53,,,,,,,,,,,,
10/9/24,23:30:00,October,Fall,7,chestnut,13.17,7.38,103.3,61.9,6.33,1.63,,,,,,,,,,,,
10/9/24,23:45:00,October,Fall,7,chestnut,13.08,7.39,103.3,61.1,6.26,1.49,,,,,,,,,,,,
10/10/24,0:00:00,October,Fall,7,chestnut,13.11,7.4,103.2,61.7,6.32,1.41,,,,,,,,,,,,
10/10/24,0:15:00,October,Fall,7,chestnut,13.13,7.4,103.2,62.9,6.44,1.38,,,,,,,,,,,,
10/10/24,0:30:00,October,Fall,7,chestnut,13.03,7.41,102.9,65.1,6.68,1.47,,,,,,,,,,,,
10/10/24,0:45:02,October,Fall,7,chestnut,13.05,7.42,103,64.4,6.61,1.38,,,,,,,,,,,,
10/10/24,1:00:04,October,Fall,7,chestnut,12.93,7.42,102.9,65.4,6.73,2.32,,,,,,,,,,,,
10/10/24,1:15:06,October,Fall,7,chestnut,12.81,7.43,102.1,66.7,6.88,1.46,,,,,,,,,,,,
10/10/24,1:30:08,October,Fall,7,chestnut,12.81,7.45,102.2,66.7,6.88,1.35,,,,,,,,,,,,
10/10/24,1:45:10,October,Fall,7,chestnut,12.68,7.44,102,65.4,6.76,1.41,,,,,,,,,,,,
10/10/24,2:00:12,October,Fall,7,chestnut,12.57,7.44,101.8,65.2,6.76,1.41,,,,,,,,,,,,
10/10/24,2:15:14,October,Fall,7,chestnut,12.59,7.43,101.8,64.5,6.68,27.36,,,,,,,,,,,,
10/10/24,2:30:16,October,Fall,7,chestnut,12.55,7.43,101.7,64.2,6.65,1.75,,,,,,,,,,,,
10/10/24,2:45:18,October,Fall,7,chestnut,12.52,7.42,101.5,65.7,6.82,1.92,,,,,,,,,,,,
10/10/24,3:00:20,October,Fall,7,chestnut,12.52,7.43,101.3,65.7,6.82,1.63,,,,,,,,,,,,
10/10/24,3:15:22,October,Fall,7,chestnut,12.52,7.43,101.3,66.3,6.88,2,,,,,,,,,,,,
10/10/24,3:30:24,October,Fall,7,chestnut,12.47,7.43,101,66.5,6.91,5.26,,,,,,,,,,,,
10/10/24,3:45:26,October,Fall,7,chestnut,12.41,7.43,101,66.2,6.88,7.05,,,,,,,,,,,,
10/10/24,4:00:28,October,Fall,7,chestnut,12.34,7.45,100.8,67.1,7,12.98,,,,,,,,,,,,
10/10/24,4:15:30,October,Fall,7,chestnut,12.26,7.44,100.6,65.9,6.88,2.16,,,,,,,,,,,,
10/10/24,4:30:32,October,Fall,7,chestnut,12.14,7.44,100.3,66.4,6.96,2.32,,,,,,,,,,,,
10/10/24,4:45:34,October,Fall,7,chestnut,12.1,7.44,100.2,66.7,6.99,10.69,,,,,,,,,,,,
10/10/24,5:00:36,October,Fall,7,chestnut,12.18,7.46,100.3,68.5,7.16,7.6,,,,,,,,,,,,
10/10/24,5:15:38,October,Fall,7,chestnut,12.16,7.46,100.3,68.7,7.19,2.16,,,,,,,,,,,,
10/10/24,5:30:40,October,Fall,7,chestnut,12.1,7.47,100.2,69.9,7.32,2.14,,,,,,,,,,,,
10/10/24,5:45:42,October,Fall,7,chestnut,12.13,7.47,100.2,70.1,7.34,2.32,,,,,,,,,,,,
10/10/24,6:00:44,October,Fall,7,chestnut,12.02,7.48,100,69.9,7.34,2.29,,,,,,,,,,,,
10/10/24,6:15:46,October,Fall,7,chestnut,12.02,7.47,100,68.8,7.22,2.83,,,,,,,,,,,,
10/10/24,6:30:48,October,Fall,7,chestnut,11.95,7.47,99.8,68.9,7.25,4.45,,,,,,,,,,,,
10/10/24,6:45:50,October,Fall,7,chestnut,12.01,7.48,99.9,70.2,7.37,3.97,,,,,,,,,,,,
10/10/24,7:00:52,October,Fall,7,chestnut,12.01,7.48,100,70.3,7.38,3.56,,,,,,,,,,,,
10/10/24,7:15:54,October,Fall,7,chestnut,12.16,7.49,100.3,73,7.63,3.1,,,,,,,,,,,,
10/10/24,7:30:56,October,Fall,7,chestnut,12.17,7.5,100.3,72.6,7.59,2.89,,,,,,,,,,,,
10/10/24,7:45:58,October,Fall,7,chestnut,12.14,7.52,100.3,73.4,7.69,4.64,,,,,,,,,,,,
10/10/24,8:01:00,October,Fall,7,chestnut,12.24,7.52,100.5,73.5,7.68,3.35,,,,,,,,,,,,
10/10/24,8:16:02,October,Fall,7,chestnut,12.17,7.53,100.4,72.9,7.63,20.6,,,,,,,,,,,,
10/10/24,8:31:04,October,Fall,7,chestnut,12.12,7.52,100.3,71.9,7.53,4.83,,,,,,,,,,,,
10/10/24,8:46:06,October,Fall,7,chestnut,12.1,7.51,100.3,70.9,7.43,2.52,,,,,,,,,,,,
10/10/24,9:01:08,October,Fall,7,chestnut,12.13,7.51,100.3,70.5,7.38,5.33,,,,,,,,,,,,
10/10/24,9:16:10,October,Fall,7,chestnut,12.22,7.52,100.6,72.4,7.57,4.35,,,,,,,,,,,,
10/10/24,9:31:12,October,Fall,7,chestnut,12.28,7.52,100.7,71.2,7.43,9.47,,,,,,,,,,,,
10/10/24,9:46:14,October,Fall,7,chestnut,12.44,7.52,101.2,74.2,7.71,21.38,,,,,,,,,,,,
10/10/24,10:01:16,October,Fall,7,chestnut,12.52,7.56,101.4,75.8,7.87,21.49,,,,,,,,,,,,
10/10/24,10:16:18,October,Fall,7,chestnut,12.51,7.56,101.4,75.9,7.87,14.49,,,,,,,,,,,,
10/10/24,10:31:20,October,Fall,7,chestnut,12.7,7.58,101.9,78.6,8.12,3.99,,,,,,,,,,,,
10/10/24,10:46:22,October,Fall,7,chestnut,12.99,7.62,102.7,81.5,8.37,2.76,,,,,,,,,,,,
10/10/24,11:01:24,October,Fall,7,chestnut,13.08,7.63,102.9,82.8,8.48,2.3,,,,,,,,,,,,
10/10/24,11:16:26,October,Fall,7,chestnut,13.13,7.64,103.1,81.8,8.37,2.87,,,,,,,,,,,,
10/10/24,11:31:28,October,Fall,7,chestnut,13.3,7.66,103.5,84.9,8.66,2.84,,,,,,,,,,,,
10/10/24,11:46:30,October,Fall,7,chestnut,13.48,7.69,104.1,86,8.73,2.24,,,,,,,,,,,,
10/10/24,12:01:32,October,Fall,7,chestnut,13.73,7.72,104.6,87.4,8.83,2.31,,,,,,,,,,,,
10/10/24,12:16:34,October,Fall,7,chestnut,14,7.74,105.4,89.9,9.03,3.08,,,,,,,,,,,,
10/10/24,12:31:36,October,Fall,7,chestnut,14.17,7.77,105.8,91,9.11,1.84,,,,,,,,,,,,
10/10/24,12:46:38,October,Fall,7,chestnut,14.24,7.78,106,91.6,9.15,2.06,,,,,,,,,,,,
10/10/24,13:01:40,October,Fall,7,chestnut,14.38,7.77,106.3,92.3,9.19,2.89,,,,,,,,,,,,
10/10/24,13:16:42,October,Fall,7,chestnut,14.6,7.79,106.9,94.3,9.35,2.27,,,,,,,,,,,,
10/10/24,13:31:44,October,Fall,7,chestnut,14.7,7.81,107.1,94,9.3,2.44,,,,,,,,,,,,
10/10/24,13:46:46,October,Fall,7,chestnut,14.7,7.79,107.2,93.7,9.27,2.21,,,,,,,,,,,,
10/10/24,14:01:48,October,Fall,7,chestnut,14.69,7.81,107.1,94.1,9.31,4.53,,,,,,,,,,,,
10/10/24,14:16:50,October,Fall,7,chestnut,14.69,7.82,107.1,94.4,9.34,2.24,,,,,,,,,,,,
10/10/24,14:31:52,October,Fall,7,chestnut,14.71,7.82,107.2,94.2,9.32,2.06,,,,,,,,,,,,
10/10/24,14:46:54,October,Fall,7,chestnut,14.74,7.82,107.3,93,9.19,2.07,,,,,,,,,,,,
10/10/24,15:01:56,October,Fall,7,chestnut,14.83,7.81,107.6,93,9.17,2.47,,,,,,,,,,,,
10/10/24,15:16:58,October,Fall,7,chestnut,14.92,7.8,107.8,92.9,9.15,2.39,,,,,,,,,,,,
10/10/24,15:32:00,October,Fall,7,chestnut,14.91,7.81,107.8,93.8,9.24,1.9,,,,,,,,,,,,
10/10/24,15:47:02,October,Fall,7,chestnut,14.87,7.8,107.7,93.6,9.22,1.75,,,,,,,,,,,,
10/10/24,16:02:04,October,Fall,7,chestnut,14.82,7.81,107.6,93.7,9.25,2.28,,,,,,,,,,,,
10/10/24,16:17:06,October,Fall,7,chestnut,14.78,7.83,107.4,93.5,9.23,2.24,,,,,,,,,,,,
10/10/24,16:32:08,October,Fall,7,chestnut,14.73,7.85,107.4,92.8,9.17,2.8,,,,,,,,,,,,
10/10/24,16:47:10,October,Fall,7,chestnut,14.6,7.85,107.1,92.8,9.19,1.87,,,,,,,,,,,,
10/10/24,17:02:12,October,Fall,7,chestnut,14.59,7.79,107.3,90.2,8.94,2.01,,,,,,,,,,,,
10/10/24,17:17:14,October,Fall,7,chestnut,14.49,7.76,107,90.2,8.97,2.03,,,,,,,,,,,,
10/10/24,17:32:16,October,Fall,7,chestnut,14.43,7.75,107,88.8,8.83,2.04,,,,,,,,,,,,
10/10/24,17:47:18,October,Fall,7,chestnut,14.34,7.72,106.8,86.6,8.63,1.86,,,,,,,,,,,,
10/10/24,18:02:20,October,Fall,7,chestnut,14.23,7.67,106.6,85.9,8.58,2.12,,,,,,,,,,,,
10/10/24,18:17:22,October,Fall,7,chestnut,14.18,7.67,106.7,85.1,8.51,2.25,,,,,,,,,,,,
10/10/24,18:32:24,October,Fall,7,chestnut,14.07,7.67,106.5,79.9,8.01,2.17,,,,,,,,,,,,
10/10/24,18:47:26,October,Fall,7,chestnut,13.97,7.65,106.1,81.3,8.17,2.34,,,,,,,,,,,,
10/10/24,19:02:28,October,Fall,7,chestnut,13.87,7.65,105.8,78.7,7.92,3.03,,,,,,,,,,,,
10/10/24,19:17:30,October,Fall,7,chestnut,13.7,7.61,105.9,81.8,8.27,3.69,,,,,,,,,,,,
10/10/24,19:32:32,October,Fall,7,chestnut,13.6,7.63,105.4,81.4,8.25,3.09,,,,,,,,,,,,
10/10/24,19:47:34,October,Fall,7,chestnut,13.59,7.63,105.3,78.8,7.99,3.58,,,,,,,,,,,,
10/10/24,20:02:36,October,Fall,7,chestnut,13.53,7.61,105.2,78.4,7.95,3.48,,,,,,,,,,,,
10/10/24,20:17:38,October,Fall,7,chestnut,13.41,7.58,105,76.3,7.76,3.24,,,,,,,,,,,,
10/10/24,20:32:40,October,Fall,7,chestnut,13.3,7.57,104.8,75.1,7.66,3.06,,,,,,,,,,,,
10/10/24,20:47:42,October,Fall,7,chestnut,13.24,7.55,104.5,72.8,7.43,4.47,,,,,,,,,,,,
10/10/24,21:02:44,October,Fall,7,chestnut,13.16,7.53,104.4,63,6.44,4.86,,,,,,,,,,,,
10/10/24,21:17:46,October,Fall,7,chestnut,13.14,7.52,104.4,71.1,7.28,5.75,,,,,,,,,,,,
10/10/24,21:32:48,October,Fall,7,chestnut,13.1,7.55,104.3,71.7,7.35,1.9,,,,,,,,,,,,
10/10/24,21:47:50,October,Fall,7,chestnut,12.99,7.54,104,71.3,7.32,2.26,,,,,,,,,,,,
10/10/24,22:02:52,October,Fall,7,chestnut,12.9,7.52,103.7,70.2,7.23,2.14,,,,,,,,,,,,
10/10/24,22:17:54,October,Fall,7,chestnut,12.83,7.51,103.5,68.2,7.03,2.23,,,,,,,,,,,,
10/10/24,22:32:56,October,Fall,7,chestnut,12.66,7.49,103.2,66.3,6.86,2.1,,,,,,,,,,,,
10/10/24,22:47:58,October,Fall,7,chestnut,12.65,7.47,103,66.2,6.85,2.27,,,,,,,,,,,,
10/10/24,23:03:00,October,Fall,7,chestnut,12.53,7.47,102.7,66.5,6.9,1.97,,,,,,,,,,,,
10/10/24,23:18:02,October,Fall,7,chestnut,12.42,7.46,102.5,66,6.87,1.94,,,,,,,,,,,,
10/10/24,23:33:04,October,Fall,7,chestnut,12.35,7.44,102,68.9,7.18,1.77,,,,,,,,,,,,
10/10/24,23:48:06,October,Fall,7,chestnut,12.34,7.46,101.8,68.1,7.1,2.02,,,,,,,,,,,,
10/11/24,0:03:08,October,Fall,7,chestnut,12.28,7.46,101.7,68.2,7.12,1.91,,,,,,,,,,,,
10/11/24,0:18:10,October,Fall,7,chestnut,12.2,7.47,101.3,68.6,7.17,2.55,,,,,,,,,,,,
10/11/24,0:33:12,October,Fall,7,chestnut,12.15,7.46,101.2,67.9,7.1,2.31,,,,,,,,,,,,
10/11/24,0:48:14,October,Fall,7,chestnut,12.01,7.46,101,66.2,6.95,2.64,,,,,,,,,,,,
10/11/24,1:03:16,October,Fall,7,chestnut,11.96,7.45,100.7,66,6.94,3.28,,,,,,,,,,,,
10/11/24,1:18:18,October,Fall,7,chestnut,11.88,7.46,100.6,65.6,6.91,2.79,,,,,,,,,,,,
10/11/24,1:33:20,October,Fall,7,chestnut,11.88,7.5,100.7,72.7,7.65,2.8,,,,,,,,,,,,
10/11/24,1:48:22,October,Fall,7,chestnut,11.85,7.52,100.5,76.6,8.07,3.48,,,,,,,,,,,,
10/11/24,2:03:24,October,Fall,7,chestnut,11.81,7.55,100.4,74.9,7.9,2.15,,,,,,,,,,,,
10/11/24,2:18:26,October,Fall,7,chestnut,11.64,7.52,99.8,63.9,6.77,2.21,,,,,,,,,,,,
10/11/24,2:33:28,October,Fall,7,chestnut,11.71,7.47,99.5,64.6,6.83,2.8,,,,,,,,,,,,
10/11/24,2:48:30,October,Fall,7,chestnut,11.7,7.49,99.4,72.4,7.65,2.2,,,,,,,,,,,,
10/11/24,3:03:32,October,Fall,7,chestnut,11.66,7.49,98.8,65.1,6.89,1.9,,,,,,,,,,,,
10/11/24,3:18:34,October,Fall,7,chestnut,11.65,7.46,98.8,67.3,7.12,4.17,,,,,,,,,,,,
10/11/24,3:33:36,October,Fall,7,chestnut,11.64,7.45,98.8,66.7,7.06,1.65,,,,,,,,,,,,
10/11/24,3:48:38,October,Fall,7,chestnut,11.71,7.47,98.9,67.8,7.16,2.15,,,,,,,,,,,,
10/11/24,4:03:40,October,Fall,7,chestnut,11.71,7.46,98.9,66.5,7.03,4.45,,,,,,,,,,,,
10/11/24,4:18:42,October,Fall,7,chestnut,11.78,7.47,98.9,69.7,7.35,6.52,,,,,,,,,,,,
10/11/24,4:33:44,October,Fall,7,chestnut,11.84,7.49,98.9,69.7,7.34,4.22,,,,,,,,,,,,
10/11/24,4:48:46,October,Fall,7,chestnut,11.78,7.48,98.9,70.7,7.46,3.54,,,,,,,,,,,,
10/11/24,5:03:48,October,Fall,7,chestnut,11.79,7.48,98.8,69.7,7.36,6.72,,,,,,,,,,,,
10/11/24,5:18:50,October,Fall,7,chestnut,11.9,7.49,99.7,71,7.47,6.38,,,,,,,,,,,,
10/11/24,5:33:52,October,Fall,7,chestnut,11.93,7.5,99,70.9,7.45,6.28,,,,,,,,,,,,
10/11/24,5:48:54,October,Fall,7,chestnut,11.97,7.5,99.3,72.3,7.6,6.21,,,,,,,,,,,,
10/11/24,6:03:56,October,Fall,7,chestnut,12.02,7.52,99.1,74.1,7.77,6.24,,,,,,,,,,,,
10/11/24,6:18:58,October,Fall,7,chestnut,12.04,7.53,99.3,74.3,7.79,5.93,,,,,,,,,,,,
9/4/24,13:14:00,September,Fall,7,chestnut,21.29,7.86,118.1,81.2,8.19,4.82,,,,,,,,,,,,
9/4/24,13:29:00,September,Fall,7,chestnut,21.43,7.67,121.4,81,7.15,3.83,,,,,,,,,,,,
9/4/24,13:44:00,September,Fall,7,chestnut,21.58,7.59,122.5,80.9,7.12,3.2,,,,,,,,,,,,
9/4/24,13:59:00,September,Fall,7,chestnut,21.73,7.55,123.4,79.8,7.09,3.02,,,,,,,,,,,,
9/4/24,14:14:00,September,Fall,7,chestnut,21.85,7.52,123.8,80.4,6.97,2.93,,,,,,,,,,,,
9/4/24,14:29:00,September,Fall,7,chestnut,21.96,7.52,124.3,82.4,7,3.12,,,,,,,,,,,,
9/4/24,14:44:00,September,Fall,7,chestnut,22.01,7.52,125.1,82.9,7.16,2.79,,,,,,,,,,,,
9/4/24,14:59:00,September,Fall,7,chestnut,22.06,7.51,125.4,83.2,7.2,2.54,,,,,,,,,,,,
9/4/24,15:14:00,September,Fall,7,chestnut,22.14,7.5,125.4,81.6,7.22,2.7,,,,,,,,,,,,
9/4/24,15:29:00,September,Fall,7,chestnut,22.22,7.5,125.1,83.5,7.07,2.43,,,,,,,,,,,,
9/4/24,15:44:00,September,Fall,7,chestnut,22.32,7.5,125.5,85,7.22,2.77,,,,,,,,,,,,
9/4/24,15:59:00,September,Fall,7,chestnut,22.38,7.51,125.6,86.4,7.34,2.35,,,,,,,,,,,,
9/4/24,16:14:00,September,Fall,7,chestnut,22.48,7.52,124.1,91,7.45,2.55,,,,,,,,,,,,
9/4/24,16:29:00,September,Fall,7,chestnut,22.57,7.55,127.4,89,7.84,2.91,,,,,,,,,,,,
9/4/24,16:44:00,September,Fall,7,chestnut,22.64,7.59,132.2,91.3,7.65,2.91,,,,,,,,,,,,
9/4/24,16:59:00,September,Fall,7,chestnut,22.73,7.63,133.8,92,7.83,2.81,,,,,,,,,,,,
9/4/24,17:14:00,September,Fall,7,chestnut,22.76,7.65,133.6,94.5,7.89,2.72,,,,,,,,,,,,
9/4/24,17:29:00,September,Fall,7,chestnut,22.81,7.64,133.8,92.8,8.09,2.85,,,,,,,,,,,,
9/4/24,17:44:00,September,Fall,7,chestnut,22.84,7.64,133.7,93.2,7.94,2.76,,,,,,,,,,,,
9/4/24,17:59:00,September,Fall,7,chestnut,22.87,7.63,133.6,93.5,7.97,2.87,,,,,,,,,,,,
9/4/24,18:14:00,September,Fall,7,chestnut,22.86,7.61,133.9,92.4,7.99,2.68,,,,,,,,,,,,
9/4/24,18:29:00,September,Fall,7,chestnut,22.87,7.6,133.3,91.7,7.9,2.53,,,,,,,,,,,,
9/4/24,18:44:00,September,Fall,7,chestnut,22.88,7.61,133,87,7.84,2.3,,,,,,,,,,,,
9/4/24,18:59:00,September,Fall,7,chestnut,22.85,7.5,132.6,68.9,7.44,2.37,,,,,,,,,,,,
9/4/24,19:14:00,September,Fall,7,chestnut,22.84,7.37,132.4,69.5,5.89,2.54,,,,,,,,,,,,
9/4/24,19:29:00,September,Fall,7,chestnut,22.81,7.39,128.4,69.9,5.94,2.29,,,,,,,,,,,,
9/4/24,19:44:00,September,Fall,7,chestnut,22.72,7.33,131.8,75.2,5.98,2.27,,,,,,,,,,,,
9/4/24,19:59:00,September,Fall,7,chestnut,22.57,7.33,129.5,70.9,6.44,2.15,,,,,,,,,,,,
9/4/24,20:14:00,September,Fall,7,chestnut,22.45,7.31,128.6,69.1,6.09,2.33,,,,,,,,,,,,
9/4/24,20:29:00,September,Fall,7,chestnut,22.32,7.31,128.3,68.2,5.95,2.21,,,,,,,,,,,,
9/4/24,20:44:00,September,Fall,7,chestnut,22.16,7.27,127.4,65.4,5.89,2.37,,,,,,,,,,,,
9/4/24,20:59:00,September,Fall,7,chestnut,22.03,7.26,126.7,61.5,5.67,2.18,,,,,,,,,,,,
9/4/24,21:14:00,September,Fall,7,chestnut,21.92,7.22,125.6,53.2,5.34,2.3,,,,,,,,,,,,
9/4/24,21:29:00,September,Fall,7,chestnut,21.81,7.16,124.9,48.6,4.63,2.27,,,,,,,,,,,,
9/4/24,21:44:00,September,Fall,7,chestnut,21.7,7.13,124,42.4,4.24,2.15,,,,,,,,,,,,
9/4/24,21:59:00,September,Fall,7,chestnut,21.65,7.11,123.5,40.2,3.7,2.1,,,,,,,,,,,,
9/4/24,22:14:00,September,Fall,7,chestnut,21.49,7.09,123,40.1,3.51,2.17,,,,,,,,,,,,
9/4/24,22:29:00,September,Fall,7,chestnut,21.43,7.1,122.9,40.2,3.52,2.2,,,,,,,,,,,,
9/4/24,22:44:00,September,Fall,7,chestnut,21.39,7.09,123,34.3,3.54,2.2,,,,,,,,,,,,
9/4/24,22:59:00,September,Fall,7,chestnut,21.31,7.08,123,36.1,3.01,2.14,,,,,,,,,,,,
9/4/24,23:14:00,September,Fall,7,chestnut,21.16,7.08,122.7,36.2,3.18,2.34,,,,,,,,,,,,
9/4/24,23:29:00,September,Fall,7,chestnut,21.03,7.07,125.3,33.6,3.2,2.15,,,,,,,,,,,,
9/4/24,23:44:00,September,Fall,7,chestnut,20.89,7.06,124.9,31.9,2.98,2.16,,,,,,,,,,,,
9/4/24,23:59:00,September,Fall,7,chestnut,20.83,7.04,124.2,28.6,2.83,2.14,,,,,,,,,,,,
9/5/24,0:14:00,September,Fall,7,chestnut,20.69,7.03,123.6,24.5,2.54,2.02,,,,,,,,,,,,
9/5/24,0:29:00,September,Fall,7,chestnut,20.68,7.03,123.9,27.5,2.18,2.18,,,,,,,,,,,,
9/5/24,0:44:00,September,Fall,7,chestnut,20.54,7.01,123.2,22,2.45,1.98,,,,,,,,,,,,
9/5/24,0:59:00,September,Fall,7,chestnut,20.51,7,123.2,22.4,1.97,2.06,,,,,,,,,,,,
9/5/24,1:14:00,September,Fall,7,chestnut,20.35,6.99,122.6,20.3,2,2.08,,,,,,,,,,,,
9/5/24,1:29:00,September,Fall,7,chestnut,20.34,6.99,122.4,20,1.82,2.08,,,,,,,,,,,,
9/5/24,1:44:00,September,Fall,7,chestnut,20.23,6.97,122,18.6,1.8,2.23,,,,,,,,,,,,
9/5/24,1:59:00,September,Fall,7,chestnut,20.13,6.96,121.5,13.9,1.68,2.02,,,,,,,,,,,,
9/5/24,2:14:00,September,Fall,7,chestnut,20.06,6.95,121.3,13.5,1.26,2.11,,,,,,,,,,,,
9/5/24,2:29:00,September,Fall,7,chestnut,19.98,6.93,121.1,13.8,1.21,2.06,,,,,,,,,,,,
9/5/24,2:44:00,September,Fall,7,chestnut,19.87,6.94,120.8,15.1,1.24,2.03,,,,,,,,,,,,
9/5/24,2:59:00,September,Fall,7,chestnut,19.84,6.93,120.6,11.9,1.37,1.99,,,,,,,,,,,,
9/5/24,3:14:00,September,Fall,7,chestnut,19.78,6.92,120.3,10.9,1.08,1.97,,,,,,,,,,,,
9/5/24,3:29:00,September,Fall,7,chestnut,19.6,6.92,120.1,8.6,0.99,2.01,,,,,,,,,,,,
9/5/24,3:44:00,September,Fall,7,chestnut,19.59,6.9,119.7,0,0,1.99,,,,,,,,,,,,
9/5/24,3:59:00,September,Fall,7,chestnut,19.54,6.9,119.3,0,0,1.93,,,,,,,,,,,,
9/5/24,4:14:00,September,Fall,7,chestnut,19.47,6.89,119.4,0,0,2.08,,,,,,,,,,,,
9/5/24,4:29:00,September,Fall,7,chestnut,19.45,6.88,119.3,0,0,2.01,,,,,,,,,,,,
9/5/24,4:44:00,September,Fall,7,chestnut,19.29,6.88,119.2,0,0,3.08,,,,,,,,,,,,
9/5/24,4:59:00,September,Fall,7,chestnut,19.2,6.88,119.2,0,0,2.89,,,,,,,,,,,,
9/5/24,5:14:00,September,Fall,7,chestnut,19.11,6.88,118.8,0,0,1.89,,,,,,,,,,,,
9/5/24,5:29:00,September,Fall,7,chestnut,18.97,6.88,118.7,0,0,1.93,,,,,,,,,,,,
9/5/24,5:44:00,September,Fall,7,chestnut,18.97,6.88,118.4,0,0,2.64,,,,,,,,,,,,
9/5/24,5:59:00,September,Fall,7,chestnut,18.86,6.88,118.6,0,0,1.96,,,,,,,,,,,,
9/5/24,6:14:00,September,Fall,7,chestnut,18.86,6.88,118.5,0,0,1.97,,,,,,,,,,,,
9/5/24,6:29:00,September,Fall,7,chestnut,18.78,6.88,118.5,0,0,1.9,,,,,,,,,,,,
9/5/24,6:44:00,September,Fall,7,chestnut,18.69,6.88,118.4,0,0,2.06,,,,,,,,,,,,
9/5/24,6:59:00,September,Fall,7,chestnut,18.66,6.88,118.4,0,0,2.75,,,,,,,,,,,,
9/5/24,7:14:00,September,Fall,7,chestnut,18.63,6.92,118.5,25.7,2.39,3.22,,,,,,,,,,,,
9/5/24,7:29:00,September,Fall,7,chestnut,18.57,7,119.2,27.3,2.54,3.4,,,,,,,,,,,,
9/5/24,7:44:00,September,Fall,7,chestnut,18.58,7.11,121.3,53.6,4.99,2.7,,,,,,,,,,,,
9/5/24,7:59:00,September,Fall,7,chestnut,18.62,7.22,124.2,66,6.13,3.42,,,,,,,,,,,,
9/5/24,8:14:00,September,Fall,7,chestnut,18.68,7.33,123.4,72.4,6.72,2.9,,,,,,,,,,,,
9/5/24,8:29:00,September,Fall,7,chestnut,18.83,7.39,124.4,76,7.03,2.88,,,,,,,,,,,,
9/5/24,8:44:00,September,Fall,7,chestnut,19.11,7.42,125,77.1,7.1,3.78,,,,,,,,,,,,
9/5/24,8:59:00,September,Fall,7,chestnut,19.21,7.44,125.4,79.1,7.26,3.16,,,,,,,,,,,,
9/5/24,9:14:00,September,Fall,7,chestnut,19.44,7.46,126,79.8,7.29,2.76,,,,,,,,,,,,
9/5/24,9:29:00,September,Fall,7,chestnut,19.8,7.47,126.1,79.6,7.22,2.91,,,,,,,,,,,,
9/5/24,9:44:00,September,Fall,7,chestnut,19.94,7.48,125.7,80.6,7.29,2.87,,,,,,,,,,,,
9/5/24,9:59:00,September,Fall,7,chestnut,20.08,7.49,125.4,81.6,7.36,2.72,,,,,,,,,,,,
9/5/24,10:14:00,September,Fall,7,chestnut,20.1,7.5,125,81.2,7.32,2.67,,,,,,,,,,,,
9/5/24,10:29:00,September,Fall,7,chestnut,20.22,7.5,125.1,81.1,7.29,2.68,,,,,,,,,,,,
9/5/24,10:44:00,September,Fall,7,chestnut,20.28,7.5,125,81,7.28,2.52,,,,,,,,,,,,
9/5/24,10:59:00,September,Fall,7,chestnut,20.37,7.5,125.3,81.3,7.3,5.34,,,,,,,,,,,,
